applicant_id,age,gender,married,dependents,education,self_employed,employment_status,years_employed,applicant_income,coapplicant_income,loan_amount,loan_term,credit_score,existing_loans,debt_to_income_ratio,previous_repayment_history,property_area,property_asset_value,bank_account_years,avg_bank_balance,loan_status
APP104994,46,Female,No,0,Graduate,No,Salaried,4.4,9580.0,1500.0,50.0,12,733.0,1,0.333,1,Rural,20800.0,2.8,11290.0,Rejected
APP104074,54,Male,Yes,0,Graduate,No,Salaried,9.7,1710.0,2760.0,17.4,180,650.0,1,0.264,1,Rural,21900.0,0.6,9620.0,Approved
APP101615,49,Female,Yes,0,Graduate,Yes,Salaried,7.2,5100.0,0.0,10.0,60,403.0,1,0.556,1,Urban,82300.0,5.5,2210.0,Rejected
APP104948,65,Male,No,3+,Not Graduate,No,Salaried,8.4,4490.0,0.0,20.5,240,630.0,0,0.405,1,Urban,22200.0,4.9,9150.0,Rejected
APP100150,68,Male,Yes,0,Not Graduate,No,Salaried,5.6,2090.0,740.0,10.0,240,661.0,0,0.188,1,Urban,38800.0,16.5,12740.0,Approved
APP100756,35,Male,No,2,Graduate,Yes,Business Owner,10.4,3490.0,0.0,16.8,84,727.0,2,0.267,1,Urban,33700.0,3.6,680.0,Approved
APP101052,48,Female,No,2,Graduate,No,Salaried,2.2,3890.0,0.0,11.2,180,620.0,0,0.422,1,Semiurban,134800.0,0.1,2540.0,Approved
APP102519,36,Female,Yes,,Graduate,Yes,Salaried,0.6,4350.0,1740.0,31.9,180,548.0,2,0.174,1,Rural,20700.0,7.6,2860.0,Rejected
APP104255,45,Male,No,0,Graduate,No,Salaried,3.8,1750.0,4290.0,33.2,36,544.0,0,0.118,1,Semiurban,29900.0,5.3,1610.0,Rejected
APP101483,53,Male,No,0,Graduate,No,Salaried,2.3,4290.0,3330.0,35.1,84,490.0,0,0.372,1,Urban,44200.0,4.4,8390.0,Rejected
APP101115,32,Male,Yes,0,Graduate,No,Business Owner,1.0,3510.0,0.0,20.5,240,524.0,1,0.186,1,Urban,,4.1,3000.0,Rejected
APP103065,40,Female,Yes,1,Graduate,Yes,Salaried,5.9,9000.0,1250.0,19.4,360,562.0,2,0.419,1,Rural,113400.0,0.0,16890.0,Rejected
APP102254,42,Female,Yes,1,Not Graduate,No,Business Owner,8.3,2000.0,1680.0,17.1,84,635.0,0,0.083,1,Urban,52100.0,8.7,8310.0,Approved
APP100376,27,Female,Yes,2,Not Graduate,No,Salaried,1.8,3430.0,0.0,11.2,36,609.0,0,0.118,1,Urban,14000.0,22.0,1050.0,Rejected
APP102103,39,Female,Yes,1,Not Graduate,Yes,Salaried,11.9,2130.0,1290.0,10.0,36,,0,0.23,1,Rural,24000.0,9.2,8860.0,Approved
APP104222,52,Male,No,2,Graduate,No,Salaried,0.8,5680.0,0.0,28.2,84,648.0,0,0.205,1,Urban,44100.0,4.2,10670.0,Approved
APP102339,36,Male,Yes,0,Graduate,No,Self-Employed,4.3,1420.0,0.0,10.0,60,701.0,0,0.209,1,Urban,23500.0,12.6,3310.0,Rejected
APP103944,40,Male,Yes,1,Graduate,No,Salaried,14.8,2720.0,0.0,10.0,12,642.0,0,0.187,1,Semiurban,77800.0,16.9,4700.0,Approved
APP100378,40,Male,Yes,1,Graduate,No,Salaried,7.2,4010.0,0.0,20.6,240,829.0,0,0.296,1,Semiurban,,11.2,5520.0,Rejected
APP102775,31,Male,Yes,0,Graduate,No,Unemployed,0.0,4800.0,1350.0,26.5,360,724.0,0,0.392,1,Rural,11500.0,12.2,8670.0,Rejected
APP104135,30,Female,Yes,0,Graduate,No,Salaried,7.0,1760.0,0.0,10.0,84,487.0,0,0.36,1,Urban,106800.0,2.5,1250.0,Rejected
APP104420,41,Female,No,2,Graduate,Yes,Salaried,2.8,7960.0,3450.0,41.7,180,741.0,0,0.376,1,Urban,12800.0,2.9,11240.0,Approved
APP100907,45,Male,Yes,2,Graduate,No,Salaried,2.4,5050.0,2910.0,29.5,180,566.0,0,0.206,1,Urban,70400.0,2.5,3160.0,Approved
APP101370,30,Male,Yes,1,Graduate,No,Self-Employed,1.9,3730.0,1870.0,16.3,240,610.0,0,0.057,1,Semiurban,43700.0,8.6,20690.0,Approved
APP101954,37,Female,No,0,Not Graduate,No,Business Owner,3.8,3360.0,1770.0,19.8,60,593.0,0,0.231,1,Urban,34700.0,0.3,219300.0,Approved
APP101721,25,Female,Yes,0,Graduate,No,Salaried,0.7,4460.0,0.0,11.8,120,665.0,0,0.187,0,Urban,6000.0,9.1,3340.0,Rejected
APP103313,32,Male,No,1,Graduate,No,Business Owner,1.1,22090.0,3910.0,77.3,120,571.0,2,0.141,1,Rural,37700.0,1.4,8790.0,Rejected
APP103055,35,Male,Yes,1,Graduate,No,Self-Employed,1.0,2420.0,1720.0,10.0,180,689.0,0,0.03,1,Urban,351700.0,0.6,4660.0,Approved
APP101869,34,Female,Yes,0,Not Graduate,No,Salaried,7.3,3880.0,6020.0,,240,613.0,0,0.246,1,Semiurban,58200.0,6.9,19700.0,Approved
APP103915,34,Male,Yes,3+,Graduate,No,Unemployed,0.0,5640.0,0.0,27.6,180,703.0,2,0.321,1,Urban,15300.0,12.1,13500.0,Rejected
APP104634,37,Female,Yes,0,Not Graduate,No,Self-Employed,8.7,4640.0,0.0,20.0,240,588.0,0,0.23,1,Semiurban,19800.0,4.4,8620.0,Approved
APP100794,38,Male,Yes,0,Graduate,No,Salaried,3.8,3720.0,1870.0,32.9,60,687.0,0,0.4,1,Rural,30200.0,0.3,12510.0,Approved
APP102552,39,Male,Yes,0,Not Graduate,No,Unemployed,0.0,9670.0,0.0,24.6,120,507.0,1,0.117,1,Semiurban,42400.0,6.5,6470.0,Rejected
APP100841,26,Female,Yes,,Not Graduate,No,Salaried,12.3,1940.0,0.0,10.0,180,444.0,0,0.458,1,Semiurban,18000.0,1.7,4720.0,Rejected
APP103337,39,Female,No,0,Not Graduate,Yes,Business Owner,0.5,3920.0,1430.0,32.1,12,629.0,0,0.215,1,Semiurban,,6.4,2690.0,Rejected
APP101702,38,Male,Yes,0,Graduate,No,Unemployed,0.0,6260.0,1400.0,21.3,60,778.0,1,0.288,1,Rural,53100.0,1.4,2640.0,Rejected
APP100175,44,Female,No,3+,Graduate,Yes,Self-Employed,0.7,3480.0,4410.0,39.3,36,750.0,1,0.435,1,Semiurban,32400.0,3.0,1680.0,Rejected
APP101808,45,Female,Yes,0,Graduate,No,Salaried,7.2,7770.0,0.0,27.7,120,655.0,0,0.242,1,Urban,58500.0,1.3,2880.0,Approved
APP102792,32,Male,Yes,0,Not Graduate,Yes,Self-Employed,17.2,1200.0,0.0,10.0,84,577.0,0,0.346,1,Urban,36400.0,10.3,610.0,Rejected
APP103670,41,Female,No,0,Graduate,Yes,Salaried,8.8,3690.0,0.0,16.3,36,622.0,1,0.056,1,Urban,30500.0,0.9,7330.0,Approved
APP100045,27,Female,Yes,,Not Graduate,No,Business Owner,4.9,1830.0,0.0,10.0,180,484.0,2,0.347,1,Rural,98700.0,11.4,2580.0,Rejected
APP102807,21,Female,No,2,Not Graduate,No,Business Owner,11.6,3860.0,6840.0,42.5,84,524.0,0,0.297,1,Semiurban,43800.0,0.9,6050.0,Rejected
APP102458,30,Female,No,0,Graduate,Yes,Self-Employed,0.5,4630.0,0.0,15.6,12,707.0,2,0.131,1,Semiurban,41300.0,14.7,11040.0,Approved
APP101755,42,Male,No,3+,Graduate,Yes,Self-Employed,8.4,4570.0,0.0,21.1,120,552.0,1,0.365,1,Rural,12500.0,1.9,11760.0,Rejected
APP102886,59,Female,Yes,0,Graduate,No,Unemployed,0.0,2160.0,2650.0,12.0,120,700.0,2,0.239,1,Semiurban,116700.0,5.4,6000.0,Approved
APP101717,37,Male,No,0,Graduate,No,Self-Employed,15.7,4480.0,0.0,26.8,360,656.0,1,0.044,1,Urban,98900.0,4.3,8060.0,Approved
APP101318,39,Male,No,1,Not Graduate,No,Salaried,2.0,1550.0,0.0,10.0,120,877.0,0,0.257,0,Urban,49500.0,2.0,1670.0,Approved
APP103607,21,Female,No,0,Graduate,No,Salaried,2.3,5040.0,4520.0,44.3,36,717.0,1,0.127,1,Semiurban,41300.0,19.1,12410.0,Approved
APP102934,54,Male,No,0,Not Graduate,No,Business Owner,16.2,3770.0,960.0,11.7,36,728.0,0,0.389,1,Semiurban,102700.0,3.6,1520.0,Approved
APP103792,53,Female,Yes,1,Graduate,No,Salaried,3.4,7970.0,0.0,33.5,84,641.0,1,0.081,1,Semiurban,44400.0,5.6,960.0,Approved
APP101740,52,Female,Yes,0,Graduate,No,Salaried,0.7,3970.0,0.0,10.7,60,628.0,1,0.439,1,Semiurban,26400.0,4.7,60510.0,Rejected
APP103161,45,Female,Yes,0,Not Graduate,No,Salaried,1.7,5560.0,0.0,10.0,84,829.0,0,0.26,1,Urban,23500.0,2.5,3330.0,Approved
APP102471,45,Male,Yes,0,Not Graduate,No,Salaried,7.3,7610.0,0.0,22.2,84,722.0,0,0.083,1,Urban,63000.0,23.7,4420.0,Approved
APP100283,37,Female,No,0,Graduate,No,Self-Employed,10.2,3620.0,3170.0,20.1,60,631.0,0,0.252,1,Urban,7500.0,33.9,7320.0,Approved
APP104048,32,Male,Yes,0,Graduate,No,Unemployed,0.0,2590.0,0.0,10.0,12,,0,0.248,1,Rural,24000.0,3.9,1590.0,Rejected
APP101448,55,Male,No,2,Not Graduate,No,Salaried,5.8,3030.0,1660.0,14.8,12,683.0,0,0.29,1,Semiurban,39200.0,5.2,6560.0,Rejected
APP101432,52,Female,No,0,Graduate,Yes,Unemployed,0.0,5140.0,5820.0,36.1,60,667.0,0,0.402,1,Semiurban,169500.0,1.6,28680.0,Approved
APP103609,33,Female,Yes,2,Graduate,Yes,Self-Employed,1.6,4210.0,0.0,22.5,180,,0,0.132,1,Rural,13200.0,3.3,3340.0,Rejected
APP103095,49,Male,Yes,2,Graduate,No,Salaried,1.9,4670.0,720.0,13.3,240,641.0,0,0.427,1,Semiurban,40400.0,2.2,9540.0,Rejected
APP104907,22,Male,Yes,0,Graduate,No,Unemployed,0.0,3590.0,740.0,10.0,360,512.0,1,0.574,0,Urban,22200.0,6.8,2790.0,Rejected
APP101075,43,Male,Yes,0,Graduate,No,Business Owner,1.3,5230.0,0.0,29.9,360,616.0,1,0.238,1,Urban,22900.0,0.1,2130.0,Rejected
APP103038,31,Female,Yes,0,Graduate,Yes,Self-Employed,0.4,2570.0,2080.0,13.8,180,526.0,1,0.356,1,Rural,22900.0,12.7,2140.0,Rejected
APP104803,21,Female,Yes,0,Graduate,No,Salaried,0.8,4820.0,0.0,11.8,120,762.0,4,0.312,1,Semiurban,31800.0,4.8,13150.0,Rejected
APP102602,33,Male,No,0,Graduate,,Self-Employed,5.9,2950.0,1340.0,20.5,36,421.0,1,0.26,1,Semiurban,,4.3,29920.0,Rejected
APP103639,28,Female,Yes,,Graduate,Yes,Salaried,3.2,1630.0,4100.0,21.8,84,678.0,0,0.164,1,Urban,49200.0,3.4,2740.0,Approved
APP102746,21,Female,No,0,Graduate,No,Salaried,5.2,2930.0,2580.0,23.1,360,494.0,1,0.114,1,Urban,14400.0,23.5,11540.0,Rejected
APP102361,43,Male,Yes,2,Graduate,No,Salaried,4.9,3080.0,3450.0,15.7,36,586.0,0,0.268,1,Urban,87800.0,20.1,14760.0,Approved
APP104152,42,Male,No,,Graduate,No,Unemployed,0.0,5380.0,0.0,28.2,84,597.0,0,0.287,1,Urban,18000.0,4.8,15040.0,Rejected
APP101055,50,Female,No,0,Not Graduate,Yes,Self-Employed,0.3,3920.0,0.0,10.0,120,634.0,0,0.167,1,Urban,18300.0,4.6,8340.0,Rejected
APP100977,46,Female,Yes,1,Graduate,No,Business Owner,1.0,4690.0,0.0,10.0,60,634.0,0,0.198,1,Semiurban,28800.0,0.2,8640.0,Approved
APP104604,21,Male,No,0,Not Graduate,No,Unemployed,0.0,2340.0,560.0,10.0,12,581.0,0,0.163,1,Urban,20600.0,4.9,4410.0,Rejected
APP101872,26,Male,No,,Not Graduate,No,Self-Employed,6.1,2160.0,0.0,10.0,360,658.0,0,0.691,0,Semiurban,26900.0,3.8,3910.0,Rejected
APP101539,38,Male,No,0,Graduate,No,Self-Employed,5.8,4180.0,1030.0,,360,607.0,1,0.31,1,Urban,26200.0,2.9,3500.0,Approved
APP104937,45,Male,Yes,2,Not Graduate,No,Self-Employed,4.1,7300.0,2040.0,21.1,84,754.0,1,0.264,1,Semiurban,76100.0,13.7,13930.0,Approved
APP100099,42,Male,Yes,0,Not Graduate,No,Business Owner,3.6,4210.0,3110.0,18.8,60,597.0,0,0.549,1,Rural,30500.0,3.2,8010.0,Rejected
APP101739,37,Female,No,3+,Not Graduate,No,Salaried,1.4,7760.0,0.0,31.4,180,736.0,0,0.063,1,Urban,15800.0,0.8,4640.0,Approved
APP104405,53,Female,No,0,Graduate,No,Self-Employed,1.2,3230.0,3280.0,31.1,120,613.0,0,0.04,1,Rural,22600.0,1.1,3040.0,Rejected
APP101732,33,Female,No,2,Not Graduate,No,Business Owner,0.1,6530.0,1430.0,45.6,120,614.0,1,0.299,1,Urban,69500.0,9.8,6330.0,Approved
APP102197,40,Male,Yes,0,Graduate,No,Business Owner,3.8,3320.0,0.0,19.7,84,507.0,0,0.368,1,Semiurban,23900.0,2.0,3630.0,Rejected
APP100351,44,Male,Yes,0,Graduate,No,Salaried,2.6,7120.0,0.0,24.4,84,727.0,1,0.405,1,Urban,21100.0,2.7,3070.0,Rejected
APP102787,26,Male,No,0,Graduate,No,Salaried,20.0,2810.0,1210.0,10.0,12,735.0,0,0.382,1,Urban,15100.0,4.1,1510.0,Approved
APP101932,51,Male,Yes,2,Not Graduate,No,Business Owner,0.1,11220.0,870.0,54.5,60,639.0,1,0.355,1,Rural,17100.0,3.0,1870.0,Rejected
APP101818,29,Female,Yes,0,Graduate,Yes,Salaried,2.0,5590.0,0.0,29.1,360,752.0,1,0.033,1,Urban,616300.0,9.1,12970.0,Approved
APP101002,38,Male,No,2,Graduate,No,Salaried,1.6,3380.0,890.0,12.0,240,764.0,1,0.46,1,Urban,108100.0,9.4,4820.0,Approved
APP100718,38,Male,Yes,3+,Not Graduate,Yes,Salaried,9.7,6310.0,0.0,25.1,12,764.0,0,0.189,1,Urban,15600.0,0.9,11460.0,Approved
APP102755,51,Female,No,1,Not Graduate,No,Business Owner,0.1,8600.0,1510.0,43.3,84,616.0,0,0.268,1,Urban,91500.0,8.6,15910.0,Approved
APP102776,21,Male,Yes,1,Not Graduate,No,Salaried,1.1,1580.0,0.0,10.0,120,716.0,1,0.421,1,Rural,69700.0,9.4,5960.0,Approved
APP104632,42,Male,No,0,Graduate,No,Salaried,1.9,8600.0,1460.0,34.1,36,633.0,1,0.528,1,Semiurban,79900.0,15.3,21650.0,Approved
APP100308,27,Female,No,3+,Graduate,No,Salaried,4.4,2710.0,1870.0,20.9,120,763.0,1,0.408,1,Semiurban,6000.0,5.6,520.0,Rejected
APP101564,48,Female,Yes,1,Not Graduate,No,Salaried,25.7,2630.0,5700.0,18.1,120,611.0,0,0.11,1,Semiurban,11500.0,12.4,29650.0,Approved
APP100833,30,Female,No,0,Not Graduate,No,Salaried,5.2,3400.0,5660.0,44.4,36,535.0,0,0.455,1,Urban,35000.0,0.5,1190.0,Rejected
APP100366,27,Female,No,0,Not Graduate,No,Business Owner,6.7,1760.0,1210.0,17.4,36,688.0,1,0.185,0,Rural,70200.0,7.8,4040.0,Approved
APP104879,25,Female,No,0,Graduate,No,Business Owner,0.1,5060.0,2480.0,12.2,84,678.0,1,0.291,1,Urban,53900.0,0.2,4520.0,Approved
APP102119,38,Female,Yes,1,Graduate,No,Salaried,2.4,3860.0,1260.0,23.3,12,719.0,1,0.375,1,Semiurban,61000.0,9.6,2470.0,Rejected
APP103196,35,Male,No,0,Graduate,No,Business Owner,5.7,3480.0,1000.0,26.1,60,841.0,3,0.365,0,Urban,33200.0,0.9,47190.0,Approved
APP103836,63,Male,No,,Not Graduate,No,Self-Employed,0.2,1870.0,0.0,10.0,36,675.0,1,0.546,0,Semiurban,11500.0,2.4,3390.0,Rejected
APP102589,36,Male,No,0,Graduate,No,Salaried,3.0,7580.0,1710.0,,60,641.0,2,0.401,0,Urban,114400.0,1.8,900.0,Rejected
APP103988,26,Male,No,1,Not Graduate,Yes,Salaried,5.7,4620.0,0.0,10.2,240,,0,0.222,1,Urban,22400.0,7.6,4120.0,Approved
APP100019,43,Male,No,1,Not Graduate,No,Self-Employed,12.0,11050.0,0.0,47.2,36,658.0,1,0.631,1,Rural,20700.0,5.4,3100.0,Rejected
APP101477,46,Male,No,0,Not Graduate,No,Salaried,0.9,2430.0,0.0,10.9,180,,2,0.409,1,Rural,16100.0,0.4,22280.0,Rejected
APP101606,37,Female,Yes,1,Not Graduate,No,Business Owner,4.5,1660.0,1100.0,10.0,12,757.0,0,0.416,1,Urban,48600.0,2.2,13610.0,Approved
APP102658,25,Male,No,0,Graduate,Yes,Self-Employed,5.4,4860.0,0.0,27.2,360,567.0,0,0.054,1,Rural,22200.0,8.9,2320.0,Rejected
APP100218,31,Male,Yes,2,Not Graduate,No,Salaried,1.2,5410.0,3430.0,46.8,360,718.0,0,0.195,0,Urban,55400.0,2.8,1160.0,Approved
APP101878,54,Male,Yes,1,Graduate,No,Salaried,3.2,5950.0,1430.0,19.8,60,661.0,0,0.272,1,Urban,50700.0,2.5,14830.0,Approved
APP100438,32,Female,No,0,Not Graduate,No,Self-Employed,1.4,2870.0,3540.0,32.6,84,583.0,0,0.446,1,Urban,17400.0,1.4,11540.0,Rejected
APP101158,46,Female,Yes,3+,Graduate,Yes,Salaried,1.9,5410.0,1890.0,38.9,12,857.0,0,0.293,1,Urban,,8.0,18370.0,Approved
APP101614,24,Male,No,0,Not Graduate,No,Salaried,0.7,13130.0,0.0,28.4,120,588.0,0,0.216,1,Semiurban,25400.0,8.7,330.0,Rejected
APP104783,38,Male,No,0,Graduate,No,Self-Employed,2.0,1200.0,880.0,10.0,180,,0,0.221,1,Urban,63500.0,4.7,75630.0,Approved
APP103501,32,Female,Yes,1,Graduate,No,Business Owner,0.4,1630.0,0.0,10.0,240,618.0,0,0.038,1,Semiurban,69200.0,8.9,8950.0,Approved
APP101181,51,Female,Yes,0,Graduate,No,Salaried,2.0,2660.0,0.0,10.0,12,,2,0.579,1,Urban,11300.0,11.5,1120.0,Rejected
APP104697,49,Male,No,3+,Graduate,No,Business Owner,0.1,3570.0,620.0,10.0,180,624.0,0,0.056,1,Rural,49400.0,7.4,4750.0,Approved
APP104001,57,Female,No,0,Graduate,No,Salaried,4.8,20160.0,1750.0,,360,832.0,1,0.18,1,Rural,35800.0,1.4,1890.0,Approved
APP102818,49,Male,Yes,1,Graduate,No,Salaried,1.0,4210.0,0.0,18.5,36,652.0,1,0.129,1,Semiurban,67600.0,0.6,11620.0,Approved
APP100802,22,Male,Yes,3+,Not Graduate,No,Salaried,16.6,3900.0,0.0,22.2,60,740.0,2,0.456,1,Rural,27800.0,0.9,21120.0,Approved
APP103058,38,Female,Yes,0,Graduate,,Salaried,3.3,6350.0,0.0,,240,730.0,2,0.094,1,Semiurban,76000.0,1.0,610.0,Approved
APP103574,55,Male,Yes,0,Graduate,No,Salaried,4.5,3010.0,1680.0,20.6,36,722.0,0,0.146,1,Urban,41100.0,5.9,620.0,Approved
APP103796,50,Male,Yes,,Not Graduate,No,Self-Employed,2.8,4850.0,1550.0,27.0,360,557.0,1,0.535,1,Semiurban,30100.0,15.9,10280.0,Rejected
APP102465,36,Male,No,,Not Graduate,Yes,Salaried,3.2,11520.0,0.0,61.3,180,601.0,2,0.295,1,Semiurban,87600.0,7.3,5060.0,Rejected
APP100582,47,Female,Yes,0,Graduate,No,Self-Employed,7.5,3160.0,0.0,18.8,360,581.0,3,0.264,1,Semiurban,43000.0,2.2,13690.0,Rejected
APP100203,22,Female,Yes,2,Graduate,No,Salaried,2.2,1900.0,1670.0,10.0,360,555.0,0,0.097,1,Semiurban,59200.0,12.0,1280.0,Approved
APP104113,31,Male,Yes,0,Graduate,No,Business Owner,5.1,4580.0,1620.0,23.4,240,,2,0.266,1,Urban,29200.0,7.0,280.0,Rejected
APP103484,39,Female,Yes,0,Not Graduate,No,Salaried,9.1,4010.0,1980.0,22.3,360,848.0,1,0.337,1,Urban,17400.0,2.0,4570.0,Approved
APP102292,35,Female,Yes,0,Graduate,,Self-Employed,8.1,5260.0,0.0,17.0,12,660.0,0,0.325,1,Urban,21600.0,8.0,240.0,Rejected
APP102222,25,Male,No,0,Graduate,No,Business Owner,1.1,4490.0,0.0,26.9,360,717.0,0,0.162,1,Semiurban,141200.0,8.5,6910.0,Approved
APP103475,37,Male,Yes,0,Graduate,,Salaried,3.3,3770.0,0.0,14.6,180,518.0,0,0.084,0,Semiurban,58000.0,7.5,1490.0,Rejected
APP102328,40,Male,Yes,1,Graduate,No,Salaried,4.7,2680.0,0.0,15.8,240,696.0,1,0.457,1,Semiurban,23100.0,11.3,2930.0,Rejected
APP104627,48,Female,Yes,0,Graduate,No,Business Owner,1.0,1630.0,0.0,10.0,240,786.0,2,0.379,1,Urban,45500.0,6.3,6140.0,Approved
APP103428,56,Male,Yes,0,Not Graduate,No,Self-Employed,6.0,2630.0,1470.0,14.6,360,730.0,1,0.122,1,Semiurban,58200.0,0.2,4680.0,Approved
APP101995,21,Male,No,0,Not Graduate,No,Business Owner,0.3,5440.0,890.0,17.4,60,,0,0.44,1,Rural,28000.0,0.8,6200.0,Rejected
APP103403,40,Male,No,3+,Not Graduate,No,Salaried,3.1,2970.0,1480.0,,360,507.0,0,0.141,1,Semiurban,92200.0,4.7,4370.0,Approved
APP103418,51,Female,Yes,0,Graduate,No,Salaried,3.6,6210.0,0.0,28.9,240,691.0,2,0.258,1,Semiurban,34500.0,2.8,8640.0,Approved
APP100517,31,Male,No,3+,Not Graduate,No,Salaried,0.7,9430.0,0.0,33.7,240,548.0,1,0.256,1,Rural,53400.0,1.4,3160.0,Rejected
APP102503,21,Male,No,1,Not Graduate,No,Salaried,4.6,3620.0,850.0,10.0,60,725.0,0,0.165,1,Rural,42000.0,6.0,6440.0,Approved
APP101375,21,Female,Yes,1,Graduate,No,Business Owner,0.4,3130.0,0.0,10.0,84,833.0,1,0.367,0,Urban,30700.0,2.1,3140.0,Approved
APP102057,24,Female,No,2,Graduate,Yes,Salaried,6.6,1810.0,0.0,10.0,84,737.0,0,0.29,1,Urban,137500.0,3.7,990.0,Approved
APP100668,46,Male,Yes,0,Graduate,No,Unemployed,0.0,10430.0,0.0,45.4,36,634.0,1,0.106,1,Rural,3800.0,6.3,2380.0,Rejected
APP102464,40,Female,No,0,Graduate,No,Salaried,4.1,5740.0,4160.0,16.8,12,632.0,1,0.246,1,Rural,50000.0,6.7,3230.0,Approved
APP101978,26,Female,Yes,0,Not Graduate,No,Salaried,3.3,8170.0,0.0,29.8,84,600.0,1,0.226,1,Semiurban,43800.0,1.9,9010.0,Approved
APP104961,37,Male,Yes,0,Graduate,No,Salaried,0.5,3440.0,2390.0,23.5,240,541.0,1,0.134,1,Urban,64400.0,1.1,13570.0,Approved
APP100996,24,Female,Yes,3+,Not Graduate,No,Salaried,3.4,1200.0,3330.0,10.0,360,575.0,0,0.056,1,Semiurban,18300.0,1.5,1130.0,Approved
APP102473,48,Female,Yes,0,Graduate,No,Salaried,1.9,9210.0,740.0,58.5,120,694.0,0,0.315,1,Urban,30600.0,4.8,7850.0,Rejected
APP102801,41,Female,No,1,Graduate,No,Self-Employed,1.1,9080.0,0.0,43.7,240,699.0,0,0.149,1,Semiurban,28600.0,0.3,10860.0,Approved
APP103555,38,Female,Yes,3+,Not Graduate,Yes,Salaried,6.3,8060.0,2330.0,36.6,84,,2,0.209,0,Urban,24600.0,0.2,7460.0,Rejected
APP104429,43,Female,No,2,Graduate,No,Salaried,1.4,6290.0,0.0,26.0,240,654.0,1,0.52,1,Urban,136300.0,0.6,2300.0,Approved
APP103410,49,Female,No,2,Not Graduate,No,Salaried,4.4,1930.0,0.0,10.0,240,811.0,1,0.073,1,Semiurban,56700.0,0.3,18450.0,Approved
APP103460,52,Male,Yes,0,Graduate,No,Salaried,7.5,4800.0,1100.0,31.0,180,577.0,0,0.127,1,Semiurban,40600.0,0.3,3450.0,Rejected
APP104638,29,Male,Yes,2,Graduate,No,Salaried,5.4,2580.0,2360.0,21.2,180,579.0,1,0.094,1,Urban,11200.0,3.5,28360.0,Rejected
APP100759,44,Male,No,0,Graduate,Yes,Salaried,0.8,5300.0,1490.0,18.7,240,,1,0.257,1,Rural,21200.0,5.7,1810.0,Approved
APP104232,38,Male,No,0,Not Graduate,No,Salaried,14.3,1210.0,0.0,10.0,84,747.0,3,0.192,1,Semiurban,17800.0,4.8,30080.0,Approved
APP101397,21,Male,No,0,Not Graduate,Yes,Self-Employed,1.8,5340.0,2160.0,32.0,36,703.0,1,0.246,1,Rural,39100.0,11.3,18180.0,Approved
APP104967,43,Male,Yes,3+,Graduate,No,Salaried,9.6,3840.0,2790.0,12.2,180,571.0,1,0.155,1,Semiurban,20500.0,2.8,10490.0,Rejected
APP102252,24,Female,No,1,Graduate,No,Self-Employed,1.9,7770.0,0.0,23.2,60,621.0,0,0.063,1,Semiurban,,6.6,5160.0,Approved
APP102395,37,Female,Yes,0,Not Graduate,No,Business Owner,3.7,2010.0,7740.0,50.3,12,643.0,4,0.399,1,Urban,79800.0,8.5,5010.0,Rejected
APP104633,45,Male,No,2,Graduate,No,Salaried,12.2,3450.0,0.0,13.0,360,616.0,1,0.21,1,Semiurban,85200.0,1.8,2130.0,Approved
APP100214,27,Male,No,2,Not Graduate,No,Self-Employed,2.4,2370.0,0.0,12.7,360,739.0,0,0.314,1,Urban,60600.0,4.5,3440.0,Approved
APP103398,45,Female,Yes,0,Not Graduate,No,Business Owner,0.9,3200.0,2630.0,23.2,360,,0,0.288,1,Semiurban,42800.0,0.6,46840.0,Approved
APP101117,21,Female,Yes,0,Not Graduate,Yes,Salaried,8.6,6400.0,590.0,11.4,12,612.0,0,0.315,1,Urban,21200.0,15.0,2510.0,Rejected
APP100693,28,Female,Yes,2,Graduate,No,Salaried,9.7,5060.0,1070.0,36.0,240,690.0,0,0.371,1,Rural,113000.0,13.3,9830.0,Approved
APP101578,51,Male,No,1,Not Graduate,No,Salaried,8.3,1420.0,8400.0,36.5,12,614.0,0,0.333,1,Semiurban,41500.0,3.7,5910.0,Approved
APP102671,50,Male,No,0,Graduate,Yes,Salaried,4.8,3970.0,830.0,21.4,36,624.0,1,0.119,0,Rural,39800.0,5.1,1380.0,Rejected
APP102499,24,Male,Yes,0,Graduate,Yes,Salaried,3.0,7880.0,860.0,33.3,180,808.0,0,0.306,1,Semiurban,56900.0,6.4,6360.0,Approved
APP101029,24,Male,No,1,Graduate,Yes,Business Owner,2.1,5770.0,0.0,15.8,12,721.0,2,0.095,1,Urban,21800.0,4.8,1610.0,Approved
APP101822,49,Female,No,0,Graduate,No,Business Owner,3.7,3540.0,0.0,10.9,180,688.0,0,0.023,1,Urban,35200.0,6.2,13320.0,Approved
APP101942,55,Male,Yes,,Graduate,No,Salaried,3.3,4190.0,1510.0,31.4,12,612.0,1,0.137,1,Urban,26700.0,1.3,4750.0,Rejected
APP102581,40,Female,Yes,2,Not Graduate,No,Unemployed,0.0,2780.0,0.0,10.0,60,538.0,0,0.304,0,Semiurban,17900.0,1.9,22590.0,Rejected
APP104991,47,Male,Yes,1,Not Graduate,No,Salaried,3.2,2600.0,2470.0,16.3,360,748.0,0,0.065,1,Rural,25300.0,3.1,4840.0,Approved
APP100196,23,Female,Yes,0,Graduate,No,Business Owner,4.3,6720.0,1870.0,45.8,12,641.0,1,0.495,1,Urban,77900.0,0.6,4690.0,Rejected
